CustomerID,Country,Recency,Frequency,MonetaryValue,R,F,M,RFMSegment,RFMScore,RFMLevel,Clusters
14410,United Kingdom,92,189,1100.2699999999986,2,4,3,2.04.03.0,9,Silver,1
14411,United Kingdom,311,14,1063.0,1,1,3,1.01.03.0,5,Bronze,0
14412,United Kingdom,43,43,770.0300000000002,3,3,3,3.03.03.0,9,Silver,1
14413,United Kingdom,362,22,121.05,1,2,1,1.02.01.0,4,Bronze,0
14414,United Kingdom,92,97,1496.9800000000005,2,3,3,2.03.03.0,8,Silver,1
14415,United Kingdom,1,579,5855.569999999998,4,4,4,4.04.04.0,12,Gold,2
14416,United Kingdom,22,14,490.22,3,1,2,3.01.02.0,6,Silver,1
14418,United Kingdom,4,124,1937.2500000000002,4,4,4,4.04.04.0,12,Gold,2
14419,United Kingdom,11,202,1051.79,4,4,3,4.04.03.0,11,Gold,2
14420,United Kingdom,99,29,387.52,2,2,2,2.02.02.0,6,Silver,0
14421,United Kingdom,57,27,813.11,2,2,3,2.02.03.0,7,Silver,1
14422,United Kingdom,1,222,4263.64,4,4,4,4.04.04.0,12,Gold,2
14423,United Kingdom,218,3,265.2,1,1,1,1.01.01.0,3,Bronze,0
14424,United Kingdom,18,1,322.08,4,1,2,4.01.02.0,7,Silver,0
14426,United Kingdom,24,224,4481.670000000001,3,4,4,3.04.04.0,11,Gold,2
14427,United Kingdom,50,17,363.34000000000003,3,1,2,3.01.02.0,6,Silver,0
14428,United Kingdom,7,137,1224.0600000000004,4,4,3,4.04.03.0,11,Gold,2
14431,United Kingdom,303,17,470.35999999999996,1,1,2,1.01.02.0,4,Bronze,0
14432,United Kingdom,10,377,2248.499999999998,4,4,4,4.04.04.0,12,Gold,2
14434,United Kingdom,22,12,1372.8,3,1,3,3.01.03.0,7,Silver,1
14436,United Kingdom,99,9,89.06,2,1,1,2.01.01.0,4,Bronze,0
14437,United Kingdom,366,5,63.0,1,1,1,1.01.01.0,3,Bronze,0
14438,United Kingdom,306,9,131.9,1,1,1,1.01.01.0,3,Bronze,0
14439,Greece,320,32,2661.24,1,2,4,1.02.04.0,7,Silver,1
14440,United Kingdom,8,55,2357.6800000000003,4,3,4,4.03.04.0,11,Gold,2
14441,United Kingdom,1,51,1712.8900000000008,4,3,4,4.03.04.0,11,Gold,2
14442,Channel Islands,205,63,1589.8200000000002,1,3,3,1.03.03.0,7,Silver,1
14443,United Kingdom,54,93,1420.2000000000005,2,3,3,2.03.03.0,8,Silver,1
14446,United Kingdom,1,277,1010.3500000000005,4,4,3,4.04.03.0,11,Gold,2
14447,United Kingdom,19,70,1163.2300000000005,3,3,3,3.03.03.0,9,Silver,1
14448,United Kingdom,9,20,375.35,4,2,2,4.02.02.0,8,Silver,1
14449,United Kingdom,19,250,885.7999999999998,3,4,3,3.04.03.0,10,Gold,2
14450,United Kingdom,181,40,483.25,1,2,2,1.02.02.0,5,Bronze,1
14451,United Kingdom,60,105,643.9000000000001,2,4,2,2.04.02.0,8,Silver,1
14452,United Kingdom,11,60,259.05000000000007,4,3,1,4.03.01.0,8,Silver,1
14453,United Kingdom,190,22,119.93000000000002,1,2,1,1.02.01.0,4,Bronze,0
14456,United Kingdom,5,947,3017.279999999998,4,4,4,4.04.04.0,12,Gold,2
14457,United Kingdom,311,4,113.64,1,1,1,1.01.01.0,3,Bronze,0
14459,United Kingdom,155,37,1837.9199999999996,1,2,4,1.02.04.0,7,Silver,1
14460,United Kingdom,110,16,434.34,2,1,2,2.01.02.0,5,Bronze,0
14461,United Kingdom,148,180,2103.059999999999,1,4,4,1.04.04.0,9,Silver,1
14462,United Kingdom,66,233,1980.5700000000004,2,4,4,2.04.04.0,10,Gold,1
14463,United Kingdom,98,6,529.62,2,1,2,2.01.02.0,5,Bronze,0
14465,United Kingdom,247,123,1038.4400000000007,1,4,3,1.04.03.0,8,Silver,1
14466,United Kingdom,29,72,2272.4000000000015,3,3,4,3.03.04.0,10,Gold,1
14467,United Kingdom,18,89,596.2599999999999,4,3,2,4.03.02.0,9,Silver,1
14470,United Kingdom,12,43,461.19000000000005,4,3,2,4.03.02.0,9,Silver,1
14472,United Kingdom,104,265,1852.6700000000012,2,4,4,2.04.04.0,10,Gold,1
14473,United Kingdom,74,7,234.34,2,1,1,2.01.01.0,4,Bronze,0
14474,United Kingdom,46,29,547.6600000000001,3,2,2,3.02.02.0,7,Silver,1
14475,United Kingdom,72,42,925.8499999999998,2,3,3,2.03.03.0,8,Silver,1
14476,United Kingdom,257,17,193.00000000000003,1,1,1,1.01.01.0,3,Bronze,0
14477,United Kingdom,20,10,1309.6000000000001,3,1,3,3.01.03.0,7,Silver,1
14479,United Kingdom,254,18,316.24999999999994,1,2,2,1.02.02.0,5,Bronze,0
14480,United Kingdom,11,13,279.05,4,1,1,4.01.01.0,6,Silver,0
14481,United Kingdom,165,30,636.5100000000001,1,2,2,1.02.02.0,5,Bronze,1
14482,United Kingdom,18,137,2022.8100000000006,4,4,4,4.04.04.0,12,Gold,2
14483,United Kingdom,282,9,137.10000000000002,1,1,1,1.01.01.0,3,Bronze,0
14484,United Kingdom,50,14,321.91999999999996,3,1,2,3.01.02.0,6,Silver,0
14485,United Kingdom,39,46,162.8,3,3,1,3.03.01.0,7,Silver,1
14487,United Kingdom,27,140,1165.4800000000002,3,4,3,3.04.03.0,10,Gold,1
14488,United Kingdom,68,46,1064.2800000000002,2,3,3,2.03.03.0,8,Silver,1
14489,United Kingdom,207,30,463.38000000000005,1,2,2,1.02.02.0,5,Bronze,0
14491,United Kingdom,175,17,340.93,1,1,2,1.01.02.0,4,Bronze,0
14493,United Kingdom,7,120,2383.2400000000002,4,4,4,4.04.04.0,12,Gold,2
14494,United Kingdom,26,7,139.56,3,1,1,3.01.01.0,5,Bronze,0
14495,United Kingdom,51,6,123.79999999999998,3,1,1,3.01.01.0,5,Bronze,0
14496,United Kingdom,312,19,538.8100000000001,1,2,2,1.02.02.0,5,Bronze,0
14497,United Kingdom,309,29,475.3699999999999,1,2,2,1.02.02.0,5,Bronze,0
14498,United Kingdom,43,193,1957.3200000000004,3,4,4,3.04.04.0,11,Gold,1
14499,United Kingdom,26,190,808.4399999999999,3,4,3,3.04.03.0,10,Gold,1
14500,United Kingdom,88,7,356.85,2,1,2,2.01.02.0,5,Bronze,0
14501,United Kingdom,184,10,251.20999999999998,1,1,1,1.01.01.0,3,Bronze,0
14502,United Kingdom,20,608,2429.8299999999995,3,4,4,3.04.04.0,11,Gold,2
14503,United Kingdom,3,164,3543.2600000000016,4,4,4,4.04.04.0,12,Gold,2
14504,United Kingdom,47,107,673.2599999999995,3,4,3,3.04.03.0,10,Gold,1
14505,United Kingdom,17,785,5859.429999999987,4,4,4,4.04.04.0,12,Gold,2
14506,United Kingdom,17,295,1960.6500000000012,4,4,4,4.04.04.0,12,Gold,2
14507,United Kingdom,24,95,1367.8799999999992,3,3,3,3.03.03.0,9,Silver,1
14508,United Kingdom,22,55,268.04999999999995,3,3,1,3.03.01.0,7,Silver,1
14511,United Kingdom,11,68,1314.8099999999997,4,3,3,4.03.03.0,10,Gold,1
14512,United Kingdom,188,23,275.28,1,2,1,1.02.01.0,4,Bronze,0
14513,United Kingdom,101,12,455.59000000000003,2,1,2,2.01.02.0,5,Bronze,0
14514,United Kingdom,61,69,990.2,2,3,3,2.03.03.0,8,Silver,1
14515,United Kingdom,18,98,2076.8899999999994,4,3,4,4.03.04.0,11,Gold,2
14517,United Kingdom,33,18,330.45,3,2,2,3.02.02.0,7,Silver,0
14518,United Kingdom,64,16,174.37,2,1,1,2.01.01.0,4,Bronze,0
14520,United Kingdom,2,4,270.6,4,1,1,4.01.01.0,6,Silver,0
14522,United Kingdom,24,17,974.54,3,1,3,3.01.03.0,7,Silver,1
14523,United Kingdom,108,12,241.09000000000003,2,1,1,2.01.01.0,4,Bronze,0
14524,United Kingdom,32,197,1843.830000000001,3,4,4,3.04.04.0,11,Gold,2
14525,United Kingdom,20,282,4215.899999999997,3,4,4,3.04.04.0,11,Gold,2
14527,United Kingdom,3,971,8507.12999999996,4,4,4,4.04.04.0,12,Gold,2
14528,United Kingdom,37,18,364.22,3,2,2,3.02.02.0,7,Silver,0
14529,United Kingdom,60,213,578.6099999999999,2,4,2,2.04.02.0,8,Silver,1
14530,United Kingdom,26,213,2862.1100000000015,3,4,4,3.04.04.0,11,Gold,2
14532,United Kingdom,236,64,932.8499999999997,1,3,3,1.03.03.0,7,Silver,1
14533,United Kingdom,25,62,1912.130000000001,3,3,4,3.03.04.0,10,Gold,1
14534,United Kingdom,3,508,4397.299999999999,4,4,4,4.04.04.0,12,Gold,2
14535,United Kingdom,60,328,2854.840000000005,2,4,4,2.04.04.0,10,Gold,2
14536,United Kingdom,260,18,170.95000000000002,1,2,1,1.02.01.0,4,Bronze,0
14537,United Kingdom,58,10,355.5600000000001,2,1,2,2.01.02.0,5,Bronze,0
14538,United Kingdom,65,19,388.2499999999999,2,2,2,2.02.02.0,6,Silver,0
14539,United Kingdom,16,32,537.48,4,2,2,4.02.02.0,8,Silver,1
14540,United Kingdom,10,71,952.66,4,3,3,4.03.03.0,10,Gold,1
14541,United Kingdom,59,105,1453.35,2,4,3,2.04.03.0,9,Silver,1
14542,United Kingdom,186,5,103.25000000000001,1,1,1,1.01.01.0,3,Bronze,0
14543,United Kingdom,29,71,3599.730000000001,3,3,4,3.03.04.0,10,Gold,2
14544,United Kingdom,24,111,2004.3000000000004,3,4,4,3.04.04.0,11,Gold,2
14546,United Kingdom,5,397,2573.9300000000026,4,4,4,4.04.04.0,12,Gold,2
14547,United Kingdom,4,355,3974.749999999999,4,4,4,4.04.04.0,12,Gold,2
14548,United Kingdom,151,4,652.8,1,1,2,1.01.02.0,4,Bronze,0
14549,United Kingdom,311,56,289.2399999999999,1,3,1,1.03.01.0,5,Bronze,0
14550,United Kingdom,11,47,757.3700000000001,4,3,3,4.03.03.0,10,Gold,1
14551,United Kingdom,18,10,186.23000000000002,4,1,1,4.01.01.0,6,Silver,0
14552,United Kingdom,152,57,164.22000000000003,1,3,1,1.03.01.0,5,Bronze,0
14553,United Kingdom,19,113,859.27,3,4,3,3.04.03.0,10,Gold,1
14554,United Kingdom,10,203,2279.490000000001,4,4,4,4.04.04.0,12,Gold,2
14555,United Kingdom,57,19,312.54,2,2,2,2.02.02.0,6,Silver,0
14557,United Kingdom,85,16,788.3800000000001,2,1,3,2.01.03.0,6,Silver,1
14560,United Kingdom,7,74,2237.7700000000013,4,3,4,4.03.04.0,11,Gold,2
14561,United Kingdom,76,69,1080.7600000000004,2,3,3,2.03.03.0,8,Silver,1
14562,United Kingdom,4,419,5006.7699999999995,4,4,4,4.04.04.0,12,Gold,2
14565,United Kingdom,96,127,3099.1200000000017,2,4,4,2.04.04.0,10,Gold,1
14566,Channel Islands,111,4,1432.0,2,1,3,2.01.03.0,6,Silver,0
14567,United Kingdom,57,33,1530.3600000000006,2,2,3,2.02.03.0,7,Silver,1
14569,United Kingdom,1,12,227.39,4,1,1,4.01.01.0,6,Silver,1
14570,United Kingdom,281,29,218.05999999999992,1,2,1,1.02.01.0,4,Bronze,0
14572,United Kingdom,3,262,2804.540000000001,4,4,4,4.04.04.0,12,Gold,2
14573,United Kingdom,180,227,1639.8200000000015,1,4,3,1.04.03.0,8,Silver,1
14576,United Kingdom,372,1,35.400000000000006,1,1,1,1.01.01.0,3,Bronze,0
14577,United Kingdom,13,123,859.7100000000011,4,4,3,4.04.03.0,11,Gold,1
14578,United Kingdom,3,24,168.63,4,2,1,4.02.01.0,7,Silver,1
14581,United Kingdom,17,17,138.6,4,1,1,4.01.01.0,6,Silver,0
14582,United Kingdom,41,6,114.11,3,1,1,3.01.01.0,5,Bronze,0
14583,United Kingdom,6,302,986.9600000000003,4,4,3,4.04.03.0,11,Gold,2
14584,United Kingdom,169,98,1033.0599999999995,1,3,3,1.03.03.0,7,Silver,1
14585,United Kingdom,50,29,157.05,3,2,1,3.02.01.0,6,Silver,0
14586,United Kingdom,277,19,237.35999999999996,1,2,1,1.02.01.0,4,Bronze,0
14587,United Kingdom,19,371,1580.2900000000004,3,4,3,3.04.03.0,10,Gold,2
14589,United Kingdom,372,3,39.75,1,1,1,1.01.01.0,3,Bronze,0
14591,United Kingdom,15,176,1320.2100000000005,4,4,3,4.04.03.0,11,Gold,2
14592,United Kingdom,35,158,557.9399999999998,3,4,2,3.04.02.0,9,Silver,1
14593,United Kingdom,22,151,617.1500000000001,3,4,2,3.04.02.0,9,Silver,1
14594,United Kingdom,7,52,363.32999999999987,4,3,2,4.03.02.0,9,Silver,1
14595,United Kingdom,20,102,1740.6000000000001,3,4,4,3.04.04.0,11,Gold,1
14597,United Kingdom,11,47,866.2400000000001,4,3,3,4.03.03.0,10,Gold,1
14598,United Kingdom,44,50,221.97000000000003,3,3,1,3.03.01.0,7,Silver,1
14600,United Kingdom,306,25,393.3299999999999,1,2,2,1.02.02.0,5,Bronze,0
14601,United Kingdom,11,7,213.96000000000004,4,1,1,4.01.01.0,6,Silver,0
14603,United Kingdom,275,2,660.0,1,1,2,1.01.02.0,4,Bronze,0
14606,United Kingdom,1,2677,12076.150000000067,4,4,4,4.04.04.0,12,Gold,2
14607,United Kingdom,16,81,16165.040000000003,4,3,4,4.03.04.0,11,Gold,2
14608,United Kingdom,4,20,1785.1499999999999,4,2,4,4.02.04.0,10,Gold,2
14609,United Kingdom,72,4,324.87,2,1,2,2.01.02.0,5,Bronze,0
14616,United Kingdom,243,3,406.08000000000004,1,1,2,1.01.02.0,4,Bronze,0
14618,United Kingdom,9,16,553.44,4,1,2,4.01.02.0,7,Silver,1
14619,United Kingdom,246,20,394.43999999999994,1,2,2,1.02.02.0,5,Bronze,0
14620,United Kingdom,206,26,412.78,1,2,2,1.02.02.0,5,Bronze,0
14621,United Kingdom,1,92,1788.36,4,3,4,4.03.04.0,11,Gold,2
14622,United Kingdom,185,21,320.58,1,2,2,1.02.02.0,5,Bronze,0
14623,United Kingdom,32,133,886.6999999999999,3,4,3,3.04.03.0,10,Gold,1
14624,United Kingdom,57,13,225.84999999999997,2,1,1,2.01.01.0,4,Bronze,0
14625,United Kingdom,196,53,899.63,1,3,3,1.03.03.0,7,Silver,1
14626,United Kingdom,24,122,2791.2699999999995,3,4,4,3.04.04.0,11,Gold,2
14628,United Kingdom,91,24,671.96,2,2,3,2.02.03.0,7,Silver,1
14629,United Kingdom,4,150,955.2600000000001,4,4,3,4.04.03.0,11,Gold,2
14631,United Kingdom,51,41,1006.9799999999998,3,2,3,3.02.03.0,8,Silver,1
14632,United Kingdom,263,8,114.55999999999999,1,1,1,1.01.01.0,3,Bronze,0
14633,United Kingdom,266,20,344.9000000000001,1,2,2,1.02.02.0,5,Bronze,0
14636,United Kingdom,36,28,609.8500000000001,3,2,2,3.02.02.0,7,Silver,1
14638,United Kingdom,51,16,443.6,3,1,2,3.01.02.0,6,Silver,0
14639,United Kingdom,52,172,2984.4900000000025,2,4,4,2.04.04.0,10,Gold,1
14640,United Kingdom,24,105,2107.3799999999987,3,4,4,3.04.04.0,11,Gold,2
14641,United Kingdom,22,7,110.46,3,1,1,3.01.01.0,5,Bronze,0
14642,United Kingdom,59,2,96.12,2,1,1,2.01.01.0,4,Bronze,0
14643,United Kingdom,170,31,693.8100000000001,1,2,3,1.02.03.0,6,Silver,1
14644,United Kingdom,68,26,830.76,2,2,3,2.02.03.0,7,Silver,1
14645,United Kingdom,157,30,597.09,1,2,2,1.02.02.0,5,Bronze,1
14646,Netherlands,2,2076,273452.8999999999,4,4,4,4.04.04.0,12,Gold,2
14647,United Kingdom,201,28,236.03999999999996,1,2,1,1.02.01.0,4,Bronze,0
14649,United Kingdom,5,186,1402.59,4,4,3,4.04.03.0,11,Gold,2
14651,United Kingdom,67,101,653.7499999999999,2,4,2,2.04.02.0,8,Silver,1
14652,United Kingdom,77,29,114.18000000000002,2,2,1,2.02.01.0,5,Bronze,0
14653,United Kingdom,1,234,1926.6499999999996,4,4,4,4.04.04.0,12,Gold,2
14655,United Kingdom,8,49,1932.23,4,3,4,4.03.04.0,11,Gold,2
14656,United Kingdom,169,80,291.04999999999984,1,3,1,1.03.01.0,5,Bronze,1
14657,United Kingdom,18,126,848.22,4,4,3,4.04.03.0,11,Gold,1
14658,United Kingdom,5,29,247.14999999999998,4,2,1,4.02.01.0,7,Silver,1
14659,United Kingdom,9,253,2529.930000000001,4,4,4,4.04.04.0,12,Gold,2
14660,United Kingdom,87,30,285.73999999999995,2,2,1,2.02.01.0,5,Bronze,0
14661,United Kingdom,27,4,107.95,3,1,1,3.01.01.0,5,Bronze,0
14662,United Kingdom,29,157,741.3700000000003,3,4,3,3.04.03.0,10,Gold,1
14664,United Kingdom,20,98,636.2399999999999,3,3,2,3.03.02.0,8,Silver,1
14665,United Kingdom,61,90,1835.7000000000003,2,3,4,2.03.04.0,9,Silver,1
14666,United Kingdom,24,14,195.24999999999997,3,1,1,3.01.01.0,5,Bronze,0
14667,United Kingdom,11,567,9175.040000000005,4,4,4,4.04.04.0,12,Gold,2
14669,United Kingdom,242,166,1259.2400000000002,1,4,3,1.04.03.0,8,Silver,1
14670,United Kingdom,280,123,392.86,1,4,2,1.04.02.0,7,Silver,1
14672,United Kingdom,235,61,765.55,1,3,3,1.03.03.0,7,Silver,1
14673,United Kingdom,3,74,1736.3999999999994,4,3,4,4.03.04.0,11,Gold,2
14675,United Kingdom,16,97,596.3599999999999,4,3,2,4.03.02.0,9,Silver,1
14676,United Kingdom,31,42,2548.24,3,3,4,3.03.04.0,10,Gold,1
14680,United Kingdom,25,258,28754.11,3,4,4,3.04.04.0,11,Gold,2
14681,United Kingdom,71,7,498.95,2,1,2,2.01.02.0,5,Bronze,0
14682,United Kingdom,188,2,52.0,1,1,1,1.01.01.0,3,Bronze,0
14684,United Kingdom,26,390,1201.5100000000004,3,4,3,3.04.03.0,10,Gold,2
14687,United Kingdom,107,15,628.3799999999999,2,1,2,2.01.02.0,5,Bronze,0
14688,United Kingdom,8,324,5579.099999999997,4,4,4,4.04.04.0,12,Gold,2
14689,United Kingdom,209,13,112.80000000000001,1,1,1,1.01.01.0,3,Bronze,0
14690,United Kingdom,44,48,355.05,3,3,2,3.03.02.0,8,Silver,1
14691,United Kingdom,31,71,2114.3299999999995,3,3,4,3.03.04.0,10,Gold,1
14692,United Kingdom,137,68,591.5500000000001,2,3,2,2.03.02.0,7,Silver,1
14693,United Kingdom,265,8,172.9,1,1,1,1.01.01.0,3,Bronze,0
14696,United Kingdom,4,130,2078.95,4,4,4,4.04.04.0,12,Gold,2
14697,United Kingdom,218,22,188.60999999999996,1,2,1,1.02.01.0,4,Bronze,0
14698,United Kingdom,2,200,1217.2700000000013,4,4,3,4.04.03.0,11,Gold,2
14699,United Kingdom,214,8,109.12999999999998,1,1,1,1.01.01.0,3,Bronze,0
14700,United Kingdom,32,112,2195.1,3,4,4,3.04.04.0,11,Gold,1
14701,United Kingdom,11,327,2526.089999999999,4,4,4,4.04.04.0,12,Gold,2
14702,United Kingdom,1,342,3251.789999999998,4,4,4,4.04.04.0,12,Gold,2
14703,United Kingdom,15,22,318.1699999999999,4,2,2,4.02.02.0,8,Silver,1
14704,United Kingdom,11,393,1493.9599999999998,4,4,3,4.04.03.0,11,Gold,2
14705,United Kingdom,199,1,179.0,1,1,1,1.01.01.0,3,Bronze,0
14708,United Kingdom,3,28,1126.37,4,2,3,4.02.03.0,9,Silver,2
14709,United Kingdom,15,196,4921.040000000007,4,4,4,4.04.04.0,12,Gold,2
14710,United Kingdom,14,136,599.4800000000001,4,4,2,4.04.02.0,10,Gold,1
14711,United Kingdom,10,345,2839.6199999999976,4,4,4,4.04.04.0,12,Gold,2
14712,United Kingdom,29,25,917.07,3,2,3,3.02.03.0,8,Silver,1
14713,United Kingdom,9,338,2662.2000000000003,4,4,4,4.04.04.0,12,Gold,2
14714,United Kingdom,24,10,160.19,3,1,1,3.01.01.0,5,Bronze,0
14715,United Kingdom,25,71,867.3800000000001,3,3,3,3.03.03.0,9,Silver,1
14716,United Kingdom,43,51,307.50999999999993,3,3,2,3.03.02.0,8,Silver,1
14719,United Kingdom,2,235,1581.8400000000006,4,4,3,4.04.03.0,11,Gold,2
14720,United Kingdom,6,37,663.8100000000003,4,2,2,4.02.02.0,8,Silver,1
14722,United Kingdom,147,28,180.41999999999996,1,2,1,1.02.01.0,4,Bronze,0
14723,United Kingdom,10,259,1122.3600000000001,4,4,3,4.04.03.0,11,Gold,2
14725,United Kingdom,25,47,655.58,3,3,2,3.03.02.0,8,Silver,1
14727,United Kingdom,274,10,268.58,1,1,1,1.01.01.0,3,Bronze,0
14729,United Kingdom,374,71,313.48999999999995,1,3,2,1.03.02.0,6,Silver,0
14730,United Kingdom,1,462,1897.5700000000056,4,4,4,4.04.04.0,12,Gold,2
14731,United Kingdom,47,45,380.0199999999999,3,3,2,3.03.02.0,8,Silver,1
14732,United Kingdom,8,147,2702.49,4,4,4,4.04.04.0,12,Gold,2
14733,United Kingdom,16,202,9585.909999999998,4,4,4,4.04.04.0,12,Gold,2
14735,United Kingdom,4,194,6065.69,4,4,4,4.04.04.0,12,Gold,2
14737,United Kingdom,4,17,1164.55,4,1,3,4.01.03.0,8,Silver,1
14738,United Kingdom,43,54,1314.4499999999998,3,3,3,3.03.03.0,9,Silver,1
14739,United Kingdom,4,60,3902.28,4,3,4,4.03.04.0,11,Gold,2
14740,United Kingdom,197,89,1448.2099999999994,1,3,3,1.03.03.0,7,Silver,1
14741,United Kingdom,12,59,1400.3400000000004,4,3,3,4.03.03.0,10,Gold,1
14744,United Kingdom,16,26,1099.98,4,2,3,4.02.03.0,9,Silver,1
14745,United Kingdom,113,69,1220.2600000000002,2,3,3,2.03.03.0,8,Silver,1
14747,United Kingdom,249,18,328.2,1,2,2,1.02.02.0,5,Bronze,0
14748,United Kingdom,29,89,1415.7499999999995,3,3,3,3.03.03.0,9,Silver,1
14752,United Kingdom,44,5,389.63999999999993,3,1,2,3.01.02.0,6,Silver,0
14753,United Kingdom,87,30,563.15,2,2,2,2.02.02.0,6,Silver,1
14754,United Kingdom,45,41,638.0500000000001,3,2,2,3.02.02.0,7,Silver,1
14755,United Kingdom,10,235,5010.279999999999,4,4,4,4.04.04.0,12,Gold,2
14756,United Kingdom,15,38,738.9599999999998,4,2,3,4.02.03.0,9,Silver,1
14757,United Kingdom,75,19,420.5,2,2,2,2.02.02.0,6,Silver,0
14758,United Kingdom,145,71,1484.0599999999995,1,3,3,1.03.03.0,7,Silver,1
14759,United Kingdom,5,102,1625.9699999999993,4,4,3,4.04.03.0,11,Gold,2
14760,United Kingdom,297,5,89.2,1,1,1,1.01.01.0,3,Bronze,0
14761,United Kingdom,59,11,255.90000000000003,2,1,1,2.01.01.0,4,Bronze,0
14762,United Kingdom,264,21,300.52,1,2,1,1.02.01.0,4,Bronze,0
14764,United Kingdom,47,6,278.3,3,1,1,3.01.01.0,5,Bronze,0
14765,United Kingdom,29,39,254.10999999999996,3,2,1,3.02.01.0,6,Silver,1
14766,United Kingdom,8,135,2473.37,4,4,4,4.04.04.0,12,Gold,2
14768,United Kingdom,17,5,192.60000000000002,4,1,1,4.01.01.0,6,Silver,0
14769,United Kingdom,3,1062,10416.980000000005,4,4,4,4.04.04.0,12,Gold,2
14770,United Kingdom,232,52,876.4199999999997,1,3,3,1.03.03.0,7,Silver,1
14772,United Kingdom,112,9,139.26,2,1,1,2.01.01.0,4,Bronze,0
14775,United Kingdom,58,60,1011.9,2,3,3,2.03.03.0,8,Silver,1
14776,United Kingdom,51,117,2538.299999999999,3,4,4,3.04.04.0,11,Gold,1
14778,United Kingdom,127,35,730.8599999999999,2,2,3,2.02.03.0,7,Silver,1
14779,United Kingdom,281,41,386.1499999999999,1,2,2,1.02.02.0,5,Bronze,0
14780,United Kingdom,55,27,447.67999999999995,2,2,2,2.02.02.0,6,Silver,1
14782,United Kingdom,320,6,200.10000000000002,1,1,1,1.01.01.0,3,Bronze,0
14784,United Kingdom,26,15,289.99,3,1,1,3.01.01.0,5,Bronze,0
14785,United Kingdom,10,3,77.4,4,1,1,4.01.01.0,6,Silver,0
14788,United Kingdom,7,30,679.4399999999998,4,2,3,4.02.03.0,9,Silver,1
14789,United Kingdom,29,6,197.64000000000001,3,1,1,3.01.01.0,5,Bronze,0
14790,United Kingdom,17,46,745.0600000000001,4,3,3,4.03.03.0,10,Gold,1
14792,United Kingdom,64,2,6.2,2,1,1,2.01.01.0,4,Bronze,0
14793,United Kingdom,21,14,228.99,3,1,1,3.01.01.0,5,Bronze,0
14794,United Kingdom,3,80,1319.9099999999996,4,3,3,4.03.03.0,10,Gold,2
14795,United Kingdom,166,6,131.45,1,1,1,1.01.01.0,3,Bronze,0
14796,United Kingdom,1,1132,7975.489999999979,4,4,4,4.04.04.0,12,Gold,2
14798,United Kingdom,53,12,173.74,2,1,1,2.01.01.0,4,Bronze,0
14799,United Kingdom,51,13,157.7,3,1,1,3.01.01.0,5,Bronze,0
14800,United Kingdom,48,383,4331.789999999999,3,4,4,3.04.04.0,11,Gold,2
14801,United Kingdom,61,57,189.3399999999999,2,3,1,2.03.01.0,6,Silver,1
14803,United Kingdom,162,44,845.5500000000002,1,3,3,1.03.03.0,7,Silver,1
14804,United Kingdom,9,12,353.2699999999999,4,1,2,4.01.02.0,7,Silver,1
14805,United Kingdom,15,46,546.4,4,3,2,4.03.02.0,9,Silver,1
14806,United Kingdom,75,11,193.39000000000004,2,1,1,2.01.01.0,4,Bronze,0
14808,United Kingdom,40,231,2718.599999999997,3,4,4,3.04.04.0,11,Gold,2
14810,United Kingdom,41,254,2085.329999999999,3,4,4,3.04.04.0,11,Gold,2
14813,United Kingdom,370,29,152.88,1,2,1,1.02.01.0,4,Bronze,0
14815,United Kingdom,37,53,778.5,3,3,3,3.03.03.0,9,Silver,1
14816,United Kingdom,197,4,271.85,1,1,1,1.01.01.0,3,Bronze,0
14817,United Kingdom,200,63,1110.3399999999997,1,3,3,1.03.03.0,7,Silver,1
14818,United Kingdom,74,48,657.8,2,3,2,2.03.02.0,7,Silver,1
14819,United Kingdom,64,13,272.06999999999994,2,1,1,2.01.01.0,4,Bronze,0
14820,United Kingdom,21,29,507.2900000000001,3,2,2,3.02.02.0,7,Silver,1
14821,United Kingdom,367,2,48.800000000000004,1,1,1,1.01.01.0,3,Bronze,0
14823,United Kingdom,180,70,321.4299999999999,1,3,2,1.03.02.0,6,Silver,1
14824,United Kingdom,10,29,1127.7100000000003,4,2,3,4.02.03.0,9,Silver,1
14825,United Kingdom,4,120,2221.0099999999984,4,4,4,4.04.04.0,12,Gold,2
14828,United Kingdom,197,17,2139.76,1,1,4,1.01.04.0,6,Silver,1
14829,United Kingdom,29,42,697.55,3,3,3,3.03.03.0,9,Silver,1
14830,United Kingdom,53,39,188.88,2,2,1,2.02.01.0,5,Bronze,0
14834,United Kingdom,18,67,1720.3000000000004,4,3,4,4.03.04.0,11,Gold,1
14836,United Kingdom,10,6,102.44999999999999,4,1,1,4.01.01.0,6,Silver,0
14837,United Kingdom,90,108,1649.5000000000011,2,4,4,2.04.04.0,10,Gold,1
14840,United Kingdom,268,4,62.85,1,1,1,1.01.01.0,3,Bronze,0
14841,United Kingdom,53,138,3295.7599999999993,2,4,4,2.04.04.0,10,Gold,1
14842,United Kingdom,44,145,2823.6899999999996,3,4,4,3.04.04.0,11,Gold,1
14844,United Kingdom,64,130,3189.8099999999995,2,4,4,2.04.04.0,10,Gold,1
14847,United Kingdom,149,13,309.4,1,1,2,1.01.02.0,4,Bronze,0
14849,United Kingdom,22,388,7930.539999999996,3,4,4,3.04.04.0,11,Gold,2
14850,United Kingdom,312,21,325.75,1,2,2,1.02.02.0,5,Bronze,0
